temp,count_original,count_0,
162,30.00000,2.84251,
162,30.00000,2.84251,
162,30.00000,2.84251,
162,30.00000,2.84251,
162,29.00000,2.84251,
163,29.00000,3.20723,
163,29.00000,3.20723,
163,29.00000,3.20723,
163,30.00000,3.20723,
163,30.00000,3.20723,
163,30.00000,3.20723,
163,30.00000,3.20723,
163,30.00000,3.20723,
163,30.00000,3.20723,
163,30.00000,3.20723,
164,29.00000,3.61631,
163,30.00000,3.20723,
164,30.00000,3.61631,
164,30.00000,3.61631,
164,30.00000,3.61631,
164,30.00000,3.61631,
164,30.00000,3.61631,
165,29.00000,4.07480,
164,30.00000,3.61631,
164,30.00000,3.61631,
164,30.00000,3.61631,
164,30.00000,3.61631,
164,30.00000,3.61631,
164,30.00000,3.61631,
164,30.00000,3.61631,
164,30.00000,3.61631,
165,30.00000,4.07480,
165,31.00000,4.07480,
165,30.00000,4.07480,
165,31.00000,4.07480,
165,31.00000,4.07480,
165,31.00000,4.07480,
165,31.00000,4.07480,
165,32.00000,4.07480,
165,32.00000,4.07480,
165,31.00000,4.07480,
165,32.00000,4.07480,
165,31.00000,4.07480,
166,32.00000,4.58823,
166,32.00000,4.58823,
166,32.00000,4.58823,
166,32.00000,4.58823,
166,32.00000,4.58823,
166,31.00000,4.58823,
166,32.00000,4.58823,
165,32.00000,4.07480,
166,32.00000,4.58823,
166,32.00000,4.58823,
166,32.00000,4.58823,
166,32.00000,4.58823,
166,33.00000,4.58823,
166,32.00000,4.58823,
167,33.00000,5.16270,
167,33.00000,5.16270,
167,33.00000,5.16270,
167,34.00000,5.16270,
167,34.00000,5.16270,
167,34.00000,5.16270,
166,34.00000,4.58823,
167,34.00000,5.16270,
167,34.00000,5.16270,
167,34.00000,5.16270,
167,34.00000,5.16270,
167,34.00000,5.16270,
167,34.00000,5.16270,
168,35.00000,5.80490,
168,35.00000,5.80490,
168,34.00000,5.80490,
168,35.00000,5.80490,
168,35.00000,5.80490,
168,35.00000,5.80490,
168,36.00000,5.80490,
168,36.00000,5.80490,
168,36.00000,5.80490,
169,36.00000,6.52214,
169,36.00000,6.52214,
169,36.00000,6.52214,
169,36.00000,6.52214,
169,36.00000,6.52214,
169,36.00000,6.52214,
169,37.00000,6.52214,
169,37.00000,6.52214,
169,37.00000,6.52214,
169,37.00000,6.52214,
169,38.00000,6.52214,
169,38.00000,6.52214,
169,38.00000,6.52214,
169,38.00000,6.52214,
170,38.00000,7.32241,
170,38.00000,7.32241,
170,39.00000,7.32241,
170,39.00000,7.32241,
170,40.00000,7.32241,
170,40.00000,7.32241,
170,40.00000,7.32241,
170,40.00000,7.32241,
170,40.00000,7.32241,
170,40.00000,7.32241,
169,40.00000,6.52214,
170,40.00000,7.32241,
170,40.00000,7.32241,
170,40.00000,7.32241,
170,40.00000,7.32241,
170,40.00000,7.32241,
170,41.00000,7.32241,
171,40.00000,8.21441,
171,41.00000,8.21441,
171,41.00000,8.21441,
171,42.00000,8.21441,
171,41.00000,8.21441,
171,42.00000,8.21441,
171,42.00000,8.21441,
171,42.00000,8.21441,
171,43.00000,8.21441,
172,43.00000,9.20757,
172,43.00000,9.20757,
172,44.00000,9.20757,
172,44.00000,9.20757,
172,44.00000,9.20757,
172,44.00000,9.20757,
172,44.00000,9.20757,
172,44.00000,9.20757,
172,44.00000,9.20757,
172,44.00000,9.20757,
172,44.00000,9.20757,
172,44.00000,9.20757,
172,44.00000,9.20757,
173,45.00000,10.31211,
173,46.00000,10.31211,
173,46.00000,10.31211,
173,46.00000,10.31211,
173,46.00000,10.31211,
172,46.00000,9.20757,
173,46.00000,10.31211,
173,46.00000,10.31211,
173,46.00000,10.31211,
173,47.00000,10.31211,
173,48.00000,10.31211,
173,48.00000,10.31211,
173,48.00000,10.31211,
174,48.00000,11.53899,
173,48.00000,10.31211,
174,48.00000,11.53899,
174,49.00000,11.53899,
174,48.00000,11.53899,
174,48.00000,11.53899,
174,48.00000,11.53899,
173,49.00000,10.31211,
173,49.00000,10.31211,
174,49.00000,11.53899,
174,50.00000,11.53899,
174,50.00000,11.53899,
175,50.00000,12.90001,
175,50.00000,12.90001,
175,50.00000,12.90001,
175,50.00000,12.90001,
175,51.00000,12.90001,
175,51.00000,12.90001,
175,51.00000,12.90001,
176,51.00000,14.40770,
176,52.00000,14.40770,
175,52.00000,12.90001,
176,52.00000,14.40770,
176,52.00000,14.40770,
176,52.00000,14.40770,
176,53.00000,14.40770,
176,53.00000,14.40770,
176,53.00000,14.40770,
176,53.00000,14.40770,
176,54.00000,14.40770,
176,54.00000,14.40770,
176,55.00000,14.40770,
176,54.00000,14.40770,
176,55.00000,14.40770,
176,55.00000,14.40770,
176,55.00000,14.40770,
177,56.00000,16.07536,
177,56.00000,16.07536,
177,56.00000,16.07536,
177,56.00000,16.07536,
177,56.00000,16.07536,
177,57.00000,16.07536,
177,57.00000,16.07536,
177,58.00000,16.07536,
177,57.00000,16.07536,
177,57.00000,16.07536,
177,57.00000,16.07536,
177,58.00000,16.07536,
178,58.00000,17.91697,
178,58.00000,17.91697,
177,59.00000,16.07536,
177,58.00000,16.07536,
177,58.00000,16.07536,
178,59.00000,17.91697,
178,60.00000,17.91697,
178,59.00000,17.91697,
178,60.00000,17.91697,
178,60.00000,17.91697,
178,60.00000,17.91697,
178,60.00000,17.91697,
178,60.00000,17.91697,
178,60.00000,17.91697,
179,61.00000,19.94709,
179,61.00000,19.94709,
179,61.00000,19.94709,
178,61.00000,17.91697,
178,61.00000,17.91697,
178,62.00000,17.91697,
178,61.00000,17.91697,
179,62.00000,19.94709,
179,62.00000,19.94709,
179,62.00000,19.94709,
179,62.00000,19.94709,
180,62.00000,22.18074,
179,62.00000,19.94709,
180,62.00000,22.18074,
179,63.00000,19.94709,
180,63.00000,22.18074,
180,63.00000,22.18074,
180,63.00000,22.18074,
180,64.00000,22.18074,
180,64.00000,22.18074,
180,64.00000,22.18074,
180,64.00000,22.18074,
180,64.00000,22.18074,
180,64.00000,22.18074,
180,64.00000,22.18074,
180,64.00000,22.18074,
181,65.00000,24.63322,
181,65.00000,24.63322,
181,65.00000,24.63322,
181,65.00000,24.63322,
181,66.00000,24.63322,
181,65.00000,24.63322,
181,65.00000,24.63322,
181,65.00000,24.63322,
181,65.00000,24.63322,
181,65.00000,24.63322,
181,65.00000,24.63322,
182,65.00000,27.31984,
182,65.00000,27.31984,
182,65.00000,27.31984,
182,66.00000,27.31984,
181,66.00000,24.63322,
182,66.00000,27.31984,
182,66.00000,27.31984,
182,66.00000,27.31984,
182,67.00000,27.31984,
182,66.00000,27.31984,
181,67.00000,24.63322,
182,67.00000,27.31984,
182,67.00000,27.31984,
182,67.00000,27.31984,
182,68.00000,27.31984,
182,68.00000,27.31984,
183,67.00000,30.25560,
183,67.00000,30.25560,
183,68.00000,30.25560,
183,68.00000,30.25560,
183,68.00000,30.25560,
183,68.00000,30.25560,
183,69.00000,30.25560,
183,69.00000,30.25560,
183,68.00000,30.25560,
184,69.00000,33.45482,
183,69.00000,30.25560,
184,69.00000,33.45482,
183,70.00000,30.25560,
183,70.00000,30.25560,
184,69.00000,33.45482,
183,70.00000,30.25560,
184,69.00000,33.45482,
184,70.00000,33.45482,
184,70.00000,33.45482,
184,70.00000,33.45482,
184,70.00000,33.45482,
184,70.00000,33.45482,
184,70.00000,33.45482,
184,71.00000,33.45482,
184,70.00000,33.45482,
185,70.00000,36.93060,
184,70.00000,33.45482,
185,71.00000,36.93060,
185,71.00000,36.93060,
184,71.00000,33.45482,
185,71.00000,36.93060,
185,71.00000,36.93060,
185,72.00000,36.93060,
185,71.00000,36.93060,
186,71.00000,40.69419,
186,71.00000,40.69419,
186,72.00000,40.69419,
186,71.00000,40.69419,
186,73.00000,40.69419,
186,73.00000,40.69419,
186,72.00000,40.69419,
186,72.00000,40.69419,
186,72.00000,40.69419,
186,71.00000,40.69419,
186,72.00000,40.69419,
186,72.00000,40.69419,
187,72.00000,44.75430,
187,72.00000,44.75430,
187,72.00000,44.75430,
187,73.00000,44.75430,
187,73.00000,44.75430,
187,73.00000,44.75430,
187,73.00000,44.75430,
186,72.00000,40.69419,
187,72.00000,44.75430,
187,72.00000,44.75430,
187,72.00000,44.75430,
187,72.00000,44.75430,
187,72.00000,44.75430,
188,72.00000,49.11614,
187,72.00000,44.75430,
187,72.00000,44.75430,
187,72.00000,44.75430,
188,72.00000,49.11614,
188,72.00000,49.11614,
188,72.00000,49.11614,
188,72.00000,49.11614,
188,72.00000,49.11614,
188,71.00000,49.11614,
188,73.00000,49.11614,
188,73.00000,49.11614,
188,72.00000,49.11614,
188,72.00000,49.11614,
188,73.00000,49.11614,
188,73.00000,49.11614,
188,73.00000,49.11614,
188,73.00000,49.11614,
188,73.00000,49.11614,
189,73.00000,53.78044,
188,74.00000,49.11614,
189,74.00000,53.78044,
189,74.00000,53.78044,
189,74.00000,53.78044,
189,73.00000,53.78044,
190,74.00000,58.74224,
190,75.00000,58.74224,
190,74.00000,58.74224,
190,75.00000,58.74224,
190,75.00000,58.74224,
190,75.00000,58.74224,
190,76.00000,58.74224,
190,75.00000,58.74224,
190,75.00000,58.74224,
190,75.00000,58.74224,
190,74.00000,58.74224,
190,75.00000,58.74224,
191,75.00000,63.98954,
190,75.00000,58.74224,
191,74.00000,63.98954,
191,75.00000,63.98954,
191,75.00000,63.98954,
191,77.00000,63.98954,
191,77.00000,63.98954,
191,77.00000,63.98954,
191,77.00000,63.98954,
191,77.00000,63.98954,
190,78.00000,58.74224,
191,77.00000,63.98954,
191,77.00000,63.98954,
192,79.00000,69.50185,
191,78.00000,63.98954,
191,79.00000,63.98954,
191,79.00000,63.98954,
191,79.00000,63.98954,
192,80.00000,69.50185,
192,80.00000,69.50185,
192,80.00000,69.50185,
192,80.00000,69.50185,
192,80.00000,69.50185,
192,80.00000,69.50185,
192,80.00000,69.50185,
192,81.00000,69.50185,
192,81.00000,69.50185,
192,81.00000,69.50185,
192,82.00000,69.50185,
193,82.00000,75.24857,
192,82.00000,69.50185,
192,82.00000,69.50185,
192,82.00000,69.50185,
192,83.00000,69.50185,
192,83.00000,69.50185,
192,84.00000,69.50185,
192,84.00000,69.50185,
193,84.00000,75.24857,
193,85.00000,75.24857,
193,85.00000,75.24857,
193,85.00000,75.24857,
193,85.00000,75.24857,
193,86.00000,75.24857,
193,86.00000,75.24857,
193,86.00000,75.24857,
194,86.00000,81.18735,
194,86.00000,81.18735,
194,87.00000,81.18735,
194,88.00000,81.18735,
194,88.00000,81.18735,
194,88.00000,81.18735,
194,88.00000,81.18735,
195,89.00000,87.26242,
195,89.00000,87.26242,
195,89.00000,87.26242,
195,89.00000,87.26242,
195,90.00000,87.26242,
194,90.00000,81.18735,
195,91.00000,87.26242,
195,92.00000,87.26242,
195,92.00000,87.26242,
195,92.00000,87.26242,
195,92.00000,87.26242,
196,93.00000,93.40311,
196,93.00000,93.40311,
196,92.00000,93.40311,
196,93.00000,93.40311,
196,93.00000,93.40311,
195,93.00000,87.26242,
196,94.00000,93.40311,
196,95.00000,93.40311,
196,95.00000,93.40311,
196,95.00000,93.40311,
196,95.00000,93.40311,
196,96.00000,93.40311,
196,97.00000,93.40311,
197,97.00000,99.52246,
196,96.00000,93.40311,
197,98.00000,99.52246,
197,98.00000,99.52246,
197,98.00000,99.52246,
197,99.00000,99.52246,
197,99.00000,99.52246,
197,101.00000,99.52246,
197,101.00000,99.52246,
197,101.00000,99.52246,
197,101.00000,99.52246,
197,101.00000,99.52246,
198,102.00000,105.51637,
197,102.00000,99.52246,
197,103.00000,99.52246,
198,103.00000,105.51637,
198,103.00000,105.51637,
198,104.00000,105.51637,
198,104.00000,105.51637,
197,105.00000,99.52246,
197,105.00000,99.52246,
197,105.00000,99.52246,
197,107.00000,99.52246,
198,106.00000,105.51637,
198,107.00000,105.51637,
198,107.00000,105.51637,
198,108.00000,105.51637,
198,109.00000,105.51637,
198,109.00000,105.51637,
198,110.00000,105.51637,
199,110.00000,111.26331,
198,111.00000,105.51637,
199,111.00000,111.26331,
199,111.00000,111.26331,
198,110.00000,105.51637,
199,111.00000,111.26331,
199,111.00000,111.26331,
200,112.00000,116.62487,
200,112.00000,116.62487,
200,112.00000,116.62487,
200,113.00000,116.62487,
200,113.00000,116.62487,
200,113.00000,116.62487,
200,114.00000,116.62487,
200,115.00000,116.62487,
200,115.00000,116.62487,
200,115.00000,116.62487,
200,116.00000,116.62487,
200,116.00000,116.62487,
200,117.00000,116.62487,
201,117.00000,121.44747,
200,117.00000,116.62487,
201,118.00000,121.44747,
201,119.00000,121.44747,
200,120.00000,116.62487,
201,120.00000,121.44747,
201,122.00000,121.44747,
201,121.00000,121.44747,
201,121.00000,121.44747,
201,122.00000,121.44747,
201,122.00000,121.44747,
201,122.00000,121.44747,
202,124.00000,125.56543,
202,124.00000,125.56543,
201,124.00000,121.44747,
201,125.00000,121.44747,
202,125.00000,125.56543,
202,126.00000,125.56543,
202,126.00000,125.56543,
202,126.00000,125.56543,
202,126.00000,125.56543,
201,126.00000,121.44747,
202,126.00000,125.56543,
202,127.00000,125.56543,
202,127.00000,125.56543,
202,127.00000,125.56543,
202,128.00000,125.56543,
202,128.00000,125.56543,
202,128.00000,125.56543,
202,128.00000,125.56543,
202,128.00000,125.56543,
203,129.00000,128.80570,
203,130.00000,128.80570,
203,132.00000,128.80570,
203,131.00000,128.80570,
203,131.00000,128.80570,
204,131.00000,130.99441,
204,132.00000,130.99441,
204,132.00000,130.99441,
204,132.00000,130.99441,
204,133.00000,130.99441,
203,133.00000,128.80570,
203,133.00000,128.80570,
204,133.00000,130.99441,
204,132.00000,130.99441,
203,132.00000,128.80570,
204,132.00000,130.99441,
204,132.00000,130.99441,
204,132.00000,130.99441,
204,132.00000,130.99441,
204,133.00000,130.99441,
204,132.00000,130.99441,
204,132.00000,130.99441,
204,131.00000,130.99441,
204,132.00000,130.99441,
204,133.00000,130.99441,
205,132.00000,131.96541,
205,132.00000,131.96541,
205,131.00000,131.96541,
205,131.00000,131.96541,
205,132.00000,131.96541,
205,132.00000,131.96541,
205,132.00000,131.96541,
205,132.00000,131.96541,
205,132.00000,131.96541,
206,131.00000,131.57051,
206,130.00000,131.57051,
206,130.00000,131.57051,
206,131.00000,131.57051,
206,130.00000,131.57051,
205,131.00000,131.96541,
205,129.00000,131.96541,
205,128.00000,131.96541,
205,128.00000,131.96541,
206,128.00000,131.57051,
206,129.00000,131.57051,
207,128.00000,129.69129,
206,128.00000,131.57051,
207,128.00000,129.69129,
206,127.00000,131.57051,
206,127.00000,131.57051,
207,126.00000,129.69129,
207,126.00000,129.69129,
207,126.00000,129.69129,
207,126.00000,129.69129,
207,126.00000,129.69129,
207,126.00000,129.69129,
207,126.00000,129.69129,
208,126.00000,126.25172,
208,124.00000,126.25172,
208,125.00000,126.25172,
208,125.00000,126.25172,
207,124.00000,129.69129,
208,124.00000,126.25172,
207,123.00000,129.69129,
207,123.00000,129.69129,
208,122.00000,126.25172,
208,122.00000,126.25172,
208,122.00000,126.25172,
208,122.00000,126.25172,
209,121.00000,121.23061,
208,121.00000,126.25172,
208,120.00000,126.25172,
208,119.00000,126.25172,
208,117.00000,126.25172,
208,117.00000,126.25172,
209,117.00000,121.23061,
208,116.00000,126.25172,
209,116.00000,121.23061,
209,115.00000,121.23061,
209,115.00000,121.23061,
209,114.00000,121.23061,
209,113.00000,121.23061,
210,113.00000,114.67261,
210,112.00000,114.67261,
210,112.00000,114.67261,
210,112.00000,114.67261,
210,110.00000,114.67261,
210,109.00000,114.67261,
210,109.00000,114.67261,
210,108.00000,114.67261,
210,108.00000,114.67261,
210,108.00000,114.67261,
210,106.00000,114.67261,
211,106.00000,106.69609,
211,105.00000,106.69609,
211,105.00000,106.69609,
211,103.00000,106.69609,
211,102.00000,106.69609,
211,102.00000,106.69609,
211,102.00000,106.69609,
211,101.00000,106.69609,
210,100.00000,114.67261,
210,99.00000,114.67261,
210,98.00000,114.67261,
211,97.00000,106.69609,
211,96.00000,106.69609,
211,95.00000,106.69609,
211,94.00000,106.69609,
212,93.00000,97.49622,
212,91.00000,97.49622,
212,91.00000,97.49622,
212,91.00000,97.49622,
212,90.00000,97.49622,
212,88.00000,97.49622,
212,87.00000,97.49622,
212,86.00000,97.49622,
212,85.00000,97.49622,
212,85.00000,97.49622,
213,84.00000,87.34167,
212,83.00000,97.49622,
213,82.00000,87.34167,
213,81.00000,87.34167,
212,80.00000,97.49622,
212,79.00000,97.49622,
213,78.00000,87.34167,
213,77.00000,87.34167,
213,76.00000,87.34167,
213,76.00000,87.34167,
213,75.00000,87.34167,
213,74.00000,87.34167,
214,73.00000,76.56360,
214,72.00000,76.56360,
214,71.00000,76.56360,
214,70.00000,76.56360,
214,69.00000,76.56360,
214,70.00000,76.56360,
214,69.00000,76.56360,
213,67.00000,87.34167,
214,66.00000,76.56360,
214,65.00000,76.56360,
214,64.00000,76.56360,
214,63.00000,76.56360,
214,62.00000,76.56360,
214,61.00000,76.56360,
215,61.00000,65.53688,
215,59.00000,65.53688,
215,58.00000,65.53688,
215,58.00000,65.53688,
215,57.00000,65.53688,
215,56.00000,65.53688,
215,55.00000,65.53688,
215,55.00000,65.53688,
215,54.00000,65.53688,
215,53.00000,65.53688,
215,52.00000,65.53688,
216,52.00000,54.65412,
216,50.00000,54.65412,
216,50.00000,54.65412,
216,49.00000,54.65412,
216,49.00000,54.65412,
216,47.00000,54.65412,
216,46.00000,54.65412,
216,45.00000,54.65412,
216,44.00000,54.65412,
216,44.00000,54.65412,
216,43.00000,54.65412,
216,43.00000,54.65412,
216,43.00000,54.65412,
217,41.00000,44.29485,
217,41.00000,44.29485,
217,40.00000,44.29485,
217,39.00000,44.29485,
217,39.00000,44.29485,
217,38.00000,44.29485,
217,38.00000,44.29485,
217,37.00000,44.29485,
217,37.00000,44.29485,
217,36.00000,44.29485,
217,35.00000,44.29485,
218,35.00000,34.79338,
218,33.00000,34.79338,
218,33.00000,34.79338,
218,32.00000,34.79338,
218,31.00000,34.79338,
219,31.00000,26.40975,
221,31.00000,13.54937,
222,30.00000,9.09072,
223,31.00000,5.80714,
224,31.00000,3.51580,
224,32.00000,3.51580,
225,32.00000,2.00732,
225,32.00000,2.00732,
225,32.00000,2.00732,
225,32.00000,2.00732,
225,31.00000,2.00732,
225,31.00000,2.00732,
225,30.00000,2.00732,
225,30.00000,2.00732,
225,30.00000,2.00732,
225,30.00000,2.00732,
225,29.00000,2.00732,
225,29.00000,2.00732,
225,28.00000,2.00732,
225,28.00000,2.00732,
