temp,count_original,count_0,count_1,
145,41.00000,0.00000,nan,
145,40.00000,0.00000,nan,
145,41.00000,0.00000,nan,
145,41.00000,0.00000,nan,
146,42.00000,0.00000,nan,
146,41.00000,0.00000,nan,
146,41.00000,0.00000,nan,
146,41.00000,0.00000,nan,
146,41.00000,0.00000,nan,
146,41.00000,0.00000,nan,
146,41.00000,0.00000,nan,
146,41.00000,0.00000,nan,
146,41.00000,0.00000,nan,
146,41.00000,0.00000,nan,
146,41.00000,0.00000,nan,
146,41.00000,0.00000,nan,
146,40.00000,0.00000,nan,
147,41.00000,0.00000,nan,
147,42.00000,0.00000,nan,
146,42.00000,0.00000,nan,
147,42.00000,0.00000,nan,
146,42.00000,0.00000,nan,
147,41.00000,0.00000,nan,
147,42.00000,0.00000,nan,
147,42.00000,0.00000,nan,
147,42.00000,0.00000,nan,
147,42.00000,0.00000,nan,
147,42.00000,0.00000,nan,
147,42.00000,0.00000,nan,
148,43.00000,0.00000,nan,
148,42.00000,0.00000,nan,
148,43.00000,0.00000,nan,
148,42.00000,0.00000,nan,
148,42.00000,0.00000,nan,
148,42.00000,0.00000,nan,
148,42.00000,0.00000,nan,
148,42.00000,0.00000,nan,
148,43.00000,0.00000,nan,
148,43.00000,0.00000,nan,
148,43.00000,0.00000,nan,
148,42.00000,0.00000,nan,
148,42.00000,0.00000,nan,
149,42.00000,0.00000,nan,
149,42.00000,0.00000,nan,
149,43.00000,0.00000,nan,
149,43.00000,0.00000,nan,
149,43.00000,0.00000,nan,
149,43.00000,0.00000,nan,
149,43.00000,0.00000,nan,
149,43.00000,0.00000,nan,
149,43.00000,0.00000,nan,
149,43.00000,0.00000,nan,
149,43.00000,0.00000,nan,
149,43.00000,0.00000,nan,
149,43.00000,0.00000,nan,
150,43.00000,0.00000,nan,
150,43.00000,0.00000,nan,
150,43.00000,0.00000,nan,
150,43.00000,0.00000,nan,
150,43.00000,0.00000,nan,
150,44.00000,0.00000,nan,
150,44.00000,0.00000,nan,
150,43.00000,0.00000,nan,
150,43.00000,0.00000,nan,
150,43.00000,0.00000,nan,
150,43.00000,0.00000,nan,
150,43.00000,0.00000,nan,
151,43.00000,0.00000,nan,
151,43.00000,0.00000,nan,
151,43.00000,0.00000,nan,
151,43.00000,0.00000,nan,
151,43.00000,0.00000,nan,
151,43.00000,0.00000,nan,
151,43.00000,0.00000,nan,
151,43.00000,0.00000,nan,
151,43.00000,0.00000,nan,
151,43.00000,0.00000,nan,
151,43.00000,0.00000,nan,
151,43.00000,0.00000,nan,
152,43.00000,0.00000,nan,
152,43.00000,0.00000,nan,
152,43.00000,0.00000,nan,
152,43.00000,0.00000,nan,
152,43.00000,0.00000,nan,
152,43.00000,0.00000,nan,
152,43.00000,0.00000,nan,
152,43.00000,0.00000,nan,
152,43.00000,0.00000,nan,
152,42.00000,0.00000,nan,
152,42.00000,0.00000,nan,
152,42.00000,0.00000,nan,
152,42.00000,0.00000,nan,
152,43.00000,0.00000,nan,
152,43.00000,0.00000,nan,
153,42.00000,0.00000,nan,
153,41.00000,0.00000,nan,
153,42.00000,0.00000,nan,
153,41.00000,0.00000,nan,
153,41.00000,0.00000,nan,
153,41.00000,0.00000,nan,
153,41.00000,0.00000,nan,
153,42.00000,0.00000,nan,
153,42.00000,0.00000,nan,
153,42.00000,0.00000,nan,
154,41.00000,0.00000,nan,
154,41.00000,0.00000,nan,
154,40.00000,0.00000,nan,
154,41.00000,0.00000,nan,
154,40.00000,0.00000,nan,
154,41.00000,0.00000,nan,
154,41.00000,0.00000,nan,
154,40.00000,0.00000,nan,
154,40.00000,0.00000,nan,
154,40.00000,0.00000,nan,
154,40.00000,0.00000,nan,
154,41.00000,0.00000,nan,
154,40.00000,0.00000,nan,
154,40.00000,0.00000,nan,
155,40.00000,0.00000,nan,
155,40.00000,0.00000,nan,
155,40.00000,0.00000,nan,
155,40.00000,0.00000,nan,
155,39.00000,0.00000,nan,
156,39.00000,0.00000,nan,
155,39.00000,0.00000,nan,
156,39.00000,0.00000,nan,
155,39.00000,0.00000,nan,
155,39.00000,0.00000,nan,
155,38.00000,0.00000,nan,
156,38.00000,0.00000,nan,
156,38.00000,0.00000,nan,
157,38.00000,0.00000,nan,
157,39.00000,0.00000,nan,
157,38.00000,0.00000,nan,
157,38.00000,0.00000,nan,
157,38.00000,0.00000,nan,
157,38.00000,0.00000,nan,
156,38.00000,0.00000,nan,
156,37.00000,0.00000,nan,
156,38.00000,0.00000,nan,
156,38.00000,0.00000,nan,
156,38.00000,0.00000,nan,
156,38.00000,0.00000,nan,
156,37.00000,0.00000,nan,
157,37.00000,0.00000,nan,
157,37.00000,0.00000,nan,
157,36.00000,0.00000,nan,
157,36.00000,0.00000,nan,
158,36.00000,0.00000,nan,
158,36.00000,0.00000,nan,
158,36.00000,0.00000,nan,
158,36.00000,0.00000,nan,
158,36.00000,0.00000,nan,
157,36.00000,0.00000,nan,
158,36.00000,0.00000,nan,
158,36.00000,0.00000,nan,
158,36.00000,0.00000,nan,
158,35.00000,0.00000,nan,
158,35.00000,0.00000,nan,
158,35.00000,0.00000,nan,
158,35.00000,0.00000,nan,
158,35.00000,0.00000,nan,
158,35.00000,0.00000,nan,
158,35.00000,0.00000,nan,
158,35.00000,0.00000,nan,
158,35.00000,0.00000,nan,
158,35.00000,0.00000,nan,
159,35.00000,0.00000,nan,
159,34.00000,0.00000,nan,
159,34.00000,0.00000,nan,
159,35.00000,0.00000,nan,
159,34.00000,0.00000,nan,
159,34.00000,0.00000,nan,
159,34.00000,0.00000,nan,
159,34.00000,0.00000,nan,
159,34.00000,0.00000,nan,
159,33.00000,0.00000,nan,
159,34.00000,0.00000,nan,
160,33.00000,0.00000,nan,
160,33.00000,0.00000,nan,
160,33.00000,0.00000,nan,
160,33.00000,0.00000,nan,
160,33.00000,0.00000,nan,
160,33.00000,0.00000,nan,
160,32.00000,0.00000,nan,
160,33.00000,0.00000,nan,
160,33.00000,0.00000,nan,
160,33.00000,0.00000,nan,
160,33.00000,0.00000,nan,
160,32.00000,0.00000,nan,
160,32.00000,0.00000,nan,
160,32.00000,0.00000,nan,
160,33.00000,0.00000,nan,
160,32.00000,0.00000,nan,
160,33.00000,0.00000,nan,
161,32.00000,0.00000,nan,
161,32.00000,0.00000,nan,
161,32.00000,0.00000,nan,
161,32.00000,0.00000,nan,
161,32.00000,0.00000,nan,
161,32.00000,0.00000,nan,
161,32.00000,0.00000,nan,
161,32.00000,0.00000,nan,
161,32.00000,0.00000,nan,
162,32.00000,0.00000,nan,
162,32.00000,0.00000,nan,
162,32.00000,0.00000,nan,
162,32.00000,0.00000,nan,
162,32.00000,0.00000,nan,
162,32.00000,0.00000,nan,
162,32.00000,0.00000,nan,
162,32.00000,0.00000,nan,
162,32.00000,0.00000,nan,
162,32.00000,0.00000,nan,
162,31.00000,0.00000,nan,
162,31.00000,0.00000,nan,
162,31.00000,0.00000,nan,
163,32.00000,0.00000,nan,
163,31.00000,0.00000,nan,
163,31.00000,0.00000,nan,
163,31.00000,0.00000,nan,
163,31.00000,0.00000,nan,
164,32.00000,0.00000,nan,
164,31.00000,0.00000,nan,
163,31.00000,0.00000,nan,
164,31.00000,0.00000,nan,
163,32.00000,0.00000,nan,
163,31.00000,0.00000,nan,
163,31.00000,0.00000,nan,
163,31.00000,0.00000,nan,
164,32.00000,0.00000,nan,
164,31.00000,0.00000,nan,
164,32.00000,0.00000,nan,
164,32.00000,0.00000,nan,
164,33.00000,0.00000,nan,
164,32.00000,0.00000,nan,
164,32.00000,0.00000,nan,
164,32.00000,0.00000,nan,
164,32.00000,0.00000,nan,
164,32.00000,0.00000,nan,
164,32.00000,0.00000,nan,
164,32.00000,0.00000,nan,
164,32.00000,0.00000,nan,
165,33.00000,0.00000,nan,
165,33.00000,0.00000,nan,
165,32.00000,0.00000,nan,
165,33.00000,0.00000,nan,
165,32.00000,0.00000,nan,
165,32.00000,0.00000,nan,
165,33.00000,0.00000,nan,
165,33.00000,0.00000,nan,
166,33.00000,0.00000,nan,
165,33.00000,0.00000,nan,
166,33.00000,0.00000,nan,
166,32.00000,0.00000,nan,
166,33.00000,0.00000,nan,
166,33.00000,0.00000,nan,
166,33.00000,0.00000,nan,
166,33.00000,0.00000,nan,
166,33.00000,0.00000,nan,
166,34.00000,0.00000,nan,
166,34.00000,0.00000,nan,
166,34.00000,0.00000,nan,
166,34.00000,0.00000,nan,
166,34.00000,0.00000,nan,
166,34.00000,0.00000,nan,
166,34.00000,0.00000,nan,
166,35.00000,0.00000,nan,
167,35.00000,0.00000,nan,
167,34.00000,0.00000,nan,
167,34.00000,0.00000,nan,
167,34.00000,0.00000,nan,
167,34.00000,0.00000,nan,
167,34.00000,0.00000,nan,
165,35.00000,0.00000,nan,
166,35.00000,0.00000,nan,
167,35.00000,0.00000,nan,
167,35.00000,0.00000,nan,
167,35.00000,0.00000,nan,
167,35.00000,0.00000,nan,
168,35.00000,0.00000,nan,
168,35.00000,0.00000,nan,
168,35.00000,0.00000,nan,
168,35.00000,0.00000,nan,
168,35.00000,0.00000,nan,
168,35.00000,0.00000,nan,
169,35.00000,0.00000,nan,
168,36.00000,0.00000,nan,
168,36.00000,0.00000,nan,
168,36.00000,0.00000,nan,
168,36.00000,0.00000,nan,
168,37.00000,0.00000,nan,
168,37.00000,0.00000,nan,
169,37.00000,0.00000,nan,
169,37.00000,0.00000,nan,
169,37.00000,0.00000,nan,
169,37.00000,0.00000,nan,
169,37.00000,0.00000,nan,
169,37.00000,0.00000,nan,
169,37.00000,0.00000,nan,
169,38.00000,0.00000,nan,
169,37.00000,0.00000,nan,
169,37.00000,0.00000,nan,
169,38.00000,0.00000,nan,
169,38.00000,0.00000,nan,
170,38.00000,0.00000,nan,
170,38.00000,0.00000,nan,
170,38.00000,0.00000,nan,
170,39.00000,0.00000,nan,
170,39.00000,0.00000,nan,
169,38.00000,0.00000,nan,
169,38.00000,0.00000,nan,
170,39.00000,0.00000,nan,
170,40.00000,0.00000,nan,
170,39.00000,0.00000,nan,
170,39.00000,0.00000,nan,
170,40.00000,0.00000,nan,
171,40.00000,0.00000,nan,
171,40.00000,0.00000,nan,
171,40.00000,0.00000,nan,
171,41.00000,0.00000,nan,
170,40.00000,0.00000,nan,
171,41.00000,0.00000,nan,
170,41.00000,0.00000,nan,
171,41.00000,0.00000,nan,
171,41.00000,0.00000,nan,
171,41.00000,0.00000,nan,
171,41.00000,0.00000,nan,
171,41.00000,0.00000,nan,
172,42.00000,0.00000,nan,
172,42.00000,0.00000,nan,
172,42.00000,0.00000,nan,
172,43.00000,0.00000,nan,
172,42.00000,0.00000,nan,
172,43.00000,0.00000,nan,
172,43.00000,0.00000,nan,
172,43.00000,0.00000,nan,
172,44.00000,0.00000,nan,
172,44.00000,0.00000,nan,
172,44.00000,0.00000,nan,
172,44.00000,0.00000,nan,
172,44.00000,0.00000,nan,
172,44.00000,0.00000,nan,
173,44.00000,0.00000,nan,
173,44.00000,0.00000,nan,
173,45.00000,0.00000,nan,
173,45.00000,0.00000,nan,
173,45.00000,0.00000,nan,
173,46.00000,0.00000,nan,
173,45.00000,0.00000,nan,
173,46.00000,0.00000,nan,
173,45.00000,0.00000,nan,
173,45.00000,0.00000,nan,
173,46.00000,0.00000,nan,
173,46.00000,0.00000,nan,
174,46.00000,0.00000,nan,
174,47.00000,0.00000,nan,
174,47.00000,0.00000,nan,
174,47.00000,0.00000,nan,
174,47.00000,0.00000,nan,
174,47.00000,0.00000,nan,
174,48.00000,0.00000,nan,
174,48.00000,0.00000,nan,
174,47.00000,0.00000,nan,
174,48.00000,0.00000,nan,
174,48.00000,0.00000,nan,
174,48.00000,0.00000,nan,
174,48.00000,0.00000,nan,
175,48.00000,0.00000,nan,
175,48.00000,0.00000,nan,
175,49.00000,0.00000,nan,
175,49.00000,0.00000,nan,
175,49.00000,0.00000,nan,
175,50.00000,0.00000,nan,
175,50.00000,0.00000,nan,
175,49.00000,0.00000,nan,
175,50.00000,0.00000,nan,
175,51.00000,0.00000,nan,
175,50.00000,0.00000,nan,
176,51.00000,0.00000,nan,
176,51.00000,0.00000,nan,
176,52.00000,0.00000,nan,
176,52.00000,0.00000,nan,
176,53.00000,0.00000,nan,
176,52.00000,0.00000,nan,
176,53.00000,0.00000,nan,
176,52.00000,0.00000,nan,
176,53.00000,0.00000,nan,
176,52.00000,0.00000,nan,
176,53.00000,0.00000,nan,
176,54.00000,0.00000,nan,
176,54.00000,0.00000,nan,
176,54.00000,0.00000,nan,
176,53.00000,0.00000,nan,
177,54.00000,0.00000,nan,
177,53.00000,0.00000,nan,
177,54.00000,0.00000,nan,
177,54.00000,0.00000,nan,
177,55.00000,0.00000,nan,
177,56.00000,0.00000,nan,
177,55.00000,0.00000,nan,
177,55.00000,0.00000,nan,
177,55.00000,0.00000,nan,
177,56.00000,0.00000,nan,
177,56.00000,0.00000,nan,
178,56.00000,0.00000,nan,
178,56.00000,0.00000,nan,
178,56.00000,0.00000,nan,
178,57.00000,0.00000,nan,
178,58.00000,0.00000,nan,
178,58.00000,0.00000,nan,
178,58.00000,0.00000,nan,
178,58.00000,0.00000,nan,
178,59.00000,0.00000,nan,
178,58.00000,0.00000,nan,
178,59.00000,0.00000,nan,
178,59.00000,0.00000,nan,
179,59.00000,0.00000,nan,
179,59.00000,0.00000,nan,
178,59.00000,0.00000,nan,
179,59.00000,0.00000,nan,
179,59.00000,0.00000,nan,
179,60.00000,0.00000,nan,
179,59.00000,0.00000,nan,
179,60.00000,0.00000,nan,
179,60.00000,0.00000,nan,
179,61.00000,0.00000,nan,
179,61.00000,0.00000,nan,
179,61.00000,0.00000,nan,
179,61.00000,0.00000,nan,
180,61.00000,0.00000,nan,
180,62.00000,0.00000,nan,
180,62.00000,0.00000,nan,
180,62.00000,0.00000,nan,
180,62.00000,0.00000,nan,
180,62.00000,0.00000,nan,
179,63.00000,0.00000,nan,
180,62.00000,0.00000,nan,
180,63.00000,0.00000,nan,
180,63.00000,0.00000,nan,
180,63.00000,0.00000,nan,
180,62.00000,0.00000,nan,
181,63.00000,0.00000,nan,
181,63.00000,0.00000,nan,
181,63.00000,0.00000,nan,
181,63.00000,0.00000,nan,
180,64.00000,0.00000,nan,
180,64.00000,0.00000,nan,
180,64.00000,0.00000,nan,
180,64.00000,0.00000,nan,
180,64.00000,0.00000,nan,
180,64.00000,0.00000,nan,
181,64.00000,0.00000,nan,
181,64.00000,0.00000,nan,
181,64.00000,0.00000,nan,
181,64.00000,0.00000,nan,
182,65.00000,0.00000,nan,
182,65.00000,0.00000,nan,
182,65.00000,0.00000,nan,
182,66.00000,0.00000,nan,
182,66.00000,0.00000,nan,
182,66.00000,0.00000,nan,
182,65.00000,0.00000,nan,
182,66.00000,0.00000,nan,
183,66.00000,0.00000,nan,
182,67.00000,0.00000,nan,
182,67.00000,0.00000,nan,
183,66.00000,0.00000,nan,
183,67.00000,0.00000,nan,
183,66.00000,0.00000,nan,
183,66.00000,0.00000,nan,
183,66.00000,0.00000,nan,
183,67.00000,0.00000,nan,
183,66.00000,0.00000,nan,
183,67.00000,0.00000,nan,
183,67.00000,0.00000,nan,
183,67.00000,0.00000,nan,
183,67.00000,0.00000,nan,
183,67.00000,0.00000,nan,
183,68.00000,0.00000,nan,
184,67.00000,0.00000,nan,
184,67.00000,0.00000,nan,
184,67.00000,0.00000,nan,
184,66.00000,0.00000,nan,
184,67.00000,0.00000,nan,
184,67.00000,0.00000,nan,
185,68.00000,0.00000,nan,
184,68.00000,0.00000,nan,
184,69.00000,0.00000,nan,
184,69.00000,0.00000,nan,
184,68.00000,0.00000,nan,
184,68.00000,0.00000,nan,
184,68.00000,0.00000,nan,
185,68.00000,0.00000,nan,
185,69.00000,0.00000,nan,
185,69.00000,0.00000,nan,
185,68.00000,0.00000,nan,
185,68.00000,0.00000,nan,
185,69.00000,0.00000,nan,
185,68.00000,0.00000,nan,
185,69.00000,0.00000,nan,
185,69.00000,0.00000,nan,
185,70.00000,0.00000,nan,
185,68.00000,0.00000,nan,
185,69.00000,0.00000,nan,
185,69.00000,0.00000,nan,
186,68.00000,0.00000,nan,
186,69.00000,0.00000,nan,
186,68.00000,0.00000,nan,
186,69.00000,0.00000,nan,
186,69.00000,0.00000,nan,
186,69.00000,0.00000,nan,
186,69.00000,0.00000,nan,
186,69.00000,0.00000,nan,
186,69.00000,0.00000,nan,
186,69.00000,0.00000,nan,
186,69.00000,0.00000,nan,
187,69.00000,0.00000,nan,
187,69.00000,0.00000,nan,
187,69.00000,0.00000,nan,
187,69.00000,0.00000,nan,
187,69.00000,0.00000,nan,
188,70.00000,0.00000,nan,
187,69.00000,0.00000,nan,
187,70.00000,0.00000,nan,
187,70.00000,0.00000,nan,
187,69.00000,0.00000,nan,
187,70.00000,0.00000,nan,
187,69.00000,0.00000,nan,
188,69.00000,0.00000,nan,
189,69.00000,0.00000,nan,
189,69.00000,0.00000,nan,
189,69.00000,0.00000,nan,
188,69.00000,0.00000,nan,
188,70.00000,0.00000,nan,
188,69.00000,0.00000,nan,
188,70.00000,0.00000,nan,
188,70.00000,0.00000,nan,
188,69.00000,0.00000,nan,
188,69.00000,0.00000,nan,
188,70.00000,0.00000,nan,
188,70.00000,0.00000,nan,
188,70.00000,0.00000,nan,
189,70.00000,0.00000,nan,
189,69.00000,0.00000,nan,
189,69.00000,0.00000,nan,
189,68.00000,0.00000,nan,
189,69.00000,0.00000,nan,
189,70.00000,0.00000,nan,
189,69.00000,0.00000,nan,
189,69.00000,0.00000,nan,
189,70.00000,0.00000,nan,
189,70.00000,0.00000,nan,
189,69.00000,0.00000,nan,
189,70.00000,0.00000,nan,
190,70.00000,0.00000,nan,
190,69.00000,0.00000,nan,
190,69.00000,0.00000,nan,
190,70.00000,0.00000,nan,
191,70.00000,0.00000,nan,
190,70.00000,0.00000,nan,
190,70.00000,0.00000,nan,
190,71.00000,0.00000,nan,
191,71.00000,0.00000,nan,
190,70.00000,0.00000,nan,
190,70.00000,0.00000,nan,
191,70.00000,0.00000,nan,
191,70.00000,0.00000,nan,
191,71.00000,0.00000,nan,
191,70.00000,0.00000,nan,
191,70.00000,0.00000,nan,
191,71.00000,0.00000,nan,
191,72.00000,0.00000,nan,
191,72.00000,0.00000,nan,
191,71.00000,0.00000,nan,
191,71.00000,0.00000,nan,
191,72.00000,0.00000,nan,
191,71.00000,0.00000,nan,
191,71.00000,0.00000,nan,
191,72.00000,0.00000,nan,
192,72.00000,0.00000,nan,
191,71.00000,0.00000,nan,
192,72.00000,0.00000,nan,
192,71.00000,0.00000,nan,
192,72.00000,0.00000,nan,
192,72.00000,0.00000,nan,
192,72.00000,0.00000,nan,
192,72.00000,0.00000,nan,
192,72.00000,0.00000,nan,
192,72.00000,0.00000,nan,
192,72.00000,0.00000,nan,
192,73.00000,0.00000,nan,
193,72.00000,0.00000,nan,
193,72.00000,0.00000,nan,
193,73.00000,0.00000,nan,
193,73.00000,0.00000,nan,
193,74.00000,0.00000,nan,
193,74.00000,0.00000,nan,
193,75.00000,0.00000,nan,
193,75.00000,0.00000,nan,
193,75.00000,0.00000,nan,
193,75.00000,0.00000,nan,
193,75.00000,0.00000,nan,
193,75.00000,0.00000,nan,
193,75.00000,0.00000,nan,
194,75.00000,0.00000,nan,
194,75.00000,0.00000,nan,
194,75.00000,0.00000,nan,
194,76.00000,0.00000,nan,
194,76.00000,0.00000,nan,
194,76.00000,0.00000,nan,
194,76.00000,0.00000,nan,
194,77.00000,0.00000,nan,
194,77.00000,0.00000,nan,
194,78.00000,0.00000,nan,
194,77.00000,0.00000,nan,
194,78.00000,0.00000,nan,
194,79.00000,0.00000,nan,
195,79.00000,0.00000,nan,
195,78.00000,0.00000,nan,
195,79.00000,0.00000,nan,
195,80.00000,0.00000,nan,
195,80.00000,0.00000,nan,
195,80.00000,0.00000,nan,
195,81.00000,0.00000,nan,
195,81.00000,0.00000,nan,
195,81.00000,0.00000,nan,
195,81.00000,0.00000,nan,
195,82.00000,0.00000,nan,
195,83.00000,0.00000,nan,
196,83.00000,0.00000,nan,
196,83.00000,0.00000,nan,
196,83.00000,0.00000,nan,
196,83.00000,0.00000,nan,
196,83.00000,0.00000,nan,
196,84.00000,0.00000,nan,
196,85.00000,0.00000,nan,
196,85.00000,0.00000,nan,
196,85.00000,0.00000,nan,
195,85.00000,0.00000,nan,
195,86.00000,0.00000,nan,
196,86.00000,0.00000,nan,
196,86.00000,0.00000,nan,
197,86.00000,0.00000,nan,
197,87.00000,0.00000,nan,
197,87.00000,0.00000,nan,
197,89.00000,0.00000,nan,
197,90.00000,0.00000,nan,
197,89.00000,0.00000,nan,
198,89.00000,0.00000,nan,
197,90.00000,0.00000,nan,
197,91.00000,0.00000,nan,
197,91.00000,0.00000,nan,
197,91.00000,0.00000,nan,
197,91.00000,0.00000,nan,
198,93.00000,0.00000,nan,
198,92.00000,0.00000,nan,
198,93.00000,0.00000,nan,
198,92.00000,0.00000,nan,
198,93.00000,0.00000,nan,
198,94.00000,0.00000,nan,
198,93.00000,0.00000,nan,
198,94.00000,0.00000,nan,
198,95.00000,0.00000,nan,
198,95.00000,0.00000,nan,
198,96.00000,0.00000,nan,
198,97.00000,0.00000,nan,
198,97.00000,0.00000,nan,
199,97.00000,0.00000,nan,
198,98.00000,0.00000,nan,
199,98.00000,0.00000,nan,
199,98.00000,0.00000,nan,
199,99.00000,0.00000,nan,
199,99.00000,0.00000,nan,
199,100.00000,0.00000,nan,
199,100.00000,0.00000,nan,
199,101.00000,0.00000,nan,
199,101.00000,0.00000,nan,
199,101.00000,0.00000,nan,
200,101.00000,0.00000,nan,
200,102.00000,0.00000,nan,
200,103.00000,0.00000,nan,
200,104.00000,0.00000,nan,
200,104.00000,0.00000,nan,
200,105.00000,0.00000,nan,
200,106.00000,0.00000,nan,
200,106.00000,0.00000,nan,
200,106.00000,0.00000,nan,
200,107.00000,0.00000,nan,
200,106.00000,0.00000,nan,
200,107.00000,0.00000,nan,
200,107.00000,0.00000,nan,
200,108.00000,0.00000,nan,
201,108.00000,0.00000,nan,
201,110.00000,0.00000,nan,
201,109.00000,0.00000,nan,
201,110.00000,0.00000,nan,
201,110.00000,0.00000,nan,
201,111.00000,0.00000,nan,
201,110.00000,0.00000,nan,
201,111.00000,0.00000,nan,
201,113.00000,0.00000,nan,
201,113.00000,0.00000,nan,
201,113.00000,0.00000,nan,
201,113.00000,0.00000,nan,
202,114.00000,0.00000,nan,
202,114.00000,0.00000,nan,
202,115.00000,0.00000,nan,
202,116.00000,0.00000,nan,
202,117.00000,0.00000,nan,
202,117.00000,0.00000,nan,
202,117.00000,0.00000,nan,
202,117.00000,0.00000,nan,
202,117.00000,0.00000,nan,
202,118.00000,0.00000,nan,
201,119.00000,0.00000,nan,
201,120.00000,0.00000,nan,
202,119.00000,0.00000,nan,
202,121.00000,0.00000,nan,
202,120.00000,0.00000,nan,
203,120.00000,0.00000,nan,
203,121.00000,0.00000,nan,
203,120.00000,0.00000,nan,
203,121.00000,0.00000,nan,
203,120.00000,0.00000,nan,
203,122.00000,0.00000,nan,
203,122.00000,0.00000,nan,
203,123.00000,0.00000,nan,
203,123.00000,0.00000,nan,
204,123.00000,0.00000,nan,
204,124.00000,0.00000,nan,
204,124.00000,0.00000,nan,
204,125.00000,0.00000,nan,
204,125.00000,0.00000,nan,
204,126.00000,0.00000,nan,
204,125.00000,0.00000,nan,
204,126.00000,0.00000,nan,
204,126.00000,0.00000,nan,
204,127.00000,0.00000,nan,
204,126.00000,0.00000,nan,
204,127.00000,0.00000,nan,
204,127.00000,0.00000,nan,
205,127.00000,0.00000,nan,
205,127.00000,0.00000,nan,
205,126.00000,0.00000,nan,
205,127.00000,0.00000,nan,
205,128.00000,0.00000,nan,
205,128.00000,0.00000,nan,
205,128.00000,0.00000,nan,
205,128.00000,0.00000,nan,
205,128.00000,0.00000,nan,
205,129.00000,0.00000,nan,
205,129.00000,0.00000,nan,
205,129.00000,0.00000,nan,
205,130.00000,0.00000,nan,
206,129.00000,0.00000,nan,
206,128.00000,0.00000,nan,
206,129.00000,0.00000,nan,
206,130.00000,0.00000,nan,
206,131.00000,0.00000,nan,
206,131.00000,0.00000,nan,
206,131.00000,0.00000,nan,
206,131.00000,0.00000,nan,
206,130.00000,0.00000,nan,
206,130.00000,0.00000,nan,
206,130.00000,0.00000,nan,
206,130.00000,0.00000,nan,
206,130.00000,0.00000,nan,
206,129.00000,0.00000,nan,
207,130.00000,0.00000,nan,
206,131.00000,0.00000,nan,
207,131.00000,0.00000,nan,
207,130.00000,0.00000,nan,
207,130.00000,0.00000,nan,
207,130.00000,0.00000,nan,
207,129.00000,0.00000,nan,
207,130.00000,0.00000,nan,
207,129.00000,0.00000,nan,
207,128.00000,0.00000,nan,
207,129.00000,0.00000,nan,
208,129.00000,0.00000,nan,
208,129.00000,0.00000,nan,
208,129.00000,0.00000,nan,
208,128.00000,0.00000,nan,
208,129.00000,0.00000,nan,
208,129.00000,0.00000,nan,
208,129.00000,0.00000,nan,
208,128.00000,0.00000,nan,
208,128.00000,0.00000,nan,
208,128.00000,0.00000,nan,
208,128.00000,0.00000,nan,
208,128.00000,0.00000,nan,
208,126.00000,0.00000,nan,
208,125.00000,0.00000,nan,
209,126.00000,0.00000,nan,
209,126.00000,0.00000,nan,
209,126.00000,0.00000,nan,
209,126.00000,0.00000,nan,
209,126.00000,0.00000,nan,
209,126.00000,0.00000,nan,
209,125.00000,0.00000,nan,
209,125.00000,0.00000,nan,
209,125.00000,0.00000,nan,
209,125.00000,0.00000,nan,
209,124.00000,0.00000,nan,
209,123.00000,0.00000,nan,
210,125.00000,0.00000,nan,
210,124.00000,0.00000,nan,
210,123.00000,0.00000,nan,
210,122.00000,0.00000,nan,
210,121.00000,0.00000,nan,
210,122.00000,0.00000,nan,
210,121.00000,0.00000,nan,
210,122.00000,0.00000,nan,
210,120.00000,0.00000,nan,
210,119.00000,0.00000,nan,
210,118.00000,0.00000,nan,
210,118.00000,0.00000,nan,
210,119.00000,0.00000,nan,
211,119.00000,0.00000,nan,
211,118.00000,0.00000,nan,
211,116.00000,0.00000,nan,
211,116.00000,0.00000,nan,
211,115.00000,0.00000,nan,
211,116.00000,0.00000,nan,
211,115.00000,0.00000,nan,
211,115.00000,0.00000,nan,
211,114.00000,0.00000,nan,
211,114.00000,0.00000,nan,
212,112.00000,0.00000,nan,
213,112.00000,0.00000,nan,
216,111.00000,0.00000,nan,
219,112.00000,0.00000,nan,
221,114.00000,0.00000,nan,
222,116.00000,0.00000,nan,
223,118.00000,0.00000,nan,
224,120.00000,0.00000,nan,
224,123.00000,0.00000,nan,
225,126.00000,0.00000,nan,
225,128.00000,0.00000,nan,
225,130.00000,0.00000,nan,
225,133.00000,0.00000,nan,
225,135.00000,0.00000,nan,
225,137.00000,0.00000,nan,
225,139.00000,0.00000,nan,
225,139.00000,0.00000,nan,
225,139.00000,0.00000,nan,
225,139.00000,0.00000,nan,
225,139.00000,0.00000,nan,
225,139.00000,0.00000,nan,
225,141.00000,0.00000,nan,
225,142.00000,0.00000,nan,
225,142.00000,0.00000,nan,
225,141.00000,0.00000,nan,
225,141.00000,0.00000,nan,
225,141.00000,0.00000,nan,
225,139.00000,0.00000,nan,
225,139.00000,0.00000,nan,
225,138.00000,0.00000,nan,
