temp,count_original,count_0,
119,23.00000,0.00000,
119,23.00000,0.00000,
119,23.00000,0.00000,
120,22.00000,0.00000,
120,22.00000,0.00000,
120,22.00000,0.00000,
120,22.00000,0.00000,
120,21.00000,0.00000,
120,21.00000,212099957296221764335703682396702672985714823978332529054835331088468078250626294538610994127135158256370751011303624899527476144382589559561088563834174478221312.00000,
120,22.00000,0.00000,
120,21.00000,0.00000,
120,22.00000,0.00000,
119,21.00000,0.00000,
119,21.00000,0.00000,
119,21.00000,0.00000,
120,21.00000,0.00000,
120,21.00000,0.00000,
120,21.00000,212099957296221764335703682396702672985714823978332529054835331088468078250626294538610994127135158256370751011303624899527476144382589559561088563834174478221312.00000,
121,20.00000,0.00000,
121,20.00000,0.00000,
120,20.00000,0.00000,
121,20.00000,0.00000,
121,19.00000,0.00000,
122,19.00000,0.00000,
121,19.00000,0.00000,
121,19.00000,0.00000,
121,19.00000,212099957296221764335703682396702672985714823978332529054835331088468078250626294538610994127135158256370751011303624899527476144382589559561088563834174478221312.00000,
121,19.00000,0.00000,
122,19.00000,0.00000,
122,19.00000,0.00000,
122,18.00000,0.00000,
122,19.00000,0.00000,
122,19.00000,0.00000,
122,19.00000,0.00000,
122,19.00000,0.00000,
122,18.00000,0.00000,
122,18.00000,0.00000,
122,18.00000,0.00000,
122,18.00000,0.00000,
122,17.00000,0.00000,
122,17.00000,0.00000,
122,17.00000,0.00000,
123,17.00000,0.00000,
123,17.00000,0.00000,
123,17.00000,0.00000,
123,17.00000,0.00000,
123,17.00000,0.00000,
123,17.00000,0.00000,
123,17.00000,0.00000,
123,17.00000,0.00000,
123,17.00000,0.00000,
123,17.00000,0.00000,
123,17.00000,0.00000,
124,16.00000,0.00000,
124,16.00000,0.00000,
124,17.00000,0.00000,
124,16.00000,0.00000,
124,16.00000,0.00000,
124,16.00000,0.00000,
124,16.00000,0.00000,
124,16.00000,0.00000,
124,16.00000,0.00000,
124,16.00000,0.00000,
124,16.00000,0.00000,
123,16.00000,0.00000,
124,16.00000,0.00000,
124,16.00000,0.00000,
125,16.00000,0.00000,
124,16.00000,0.00000,
125,16.00000,0.00000,
125,16.00000,0.00000,
125,16.00000,0.00000,
125,15.00000,0.00000,
125,15.00000,0.00000,
125,16.00000,0.00000,
125,16.00000,0.00000,
